,x,y,operationTime,H,L,kickerId,OK,Left,Right,WindDirection,WindSpeed,StadiumAzimuthAngle,pressAltit,actualLength,prdictedLength
3280332,58.73,29.61,2.22,0,0,43517.0,1,0,0,280.0,10.384285714285713,345.5,-19.72857142857066,51.0,44.659847
3282499,72.24000000000001,23.723333333333336,2.09,0,0,29141.0,1,0,0,280.0,10.384285714285713,345.5,-19.72857142857066,36.0,31.546093
3285629,31.71,23.63,2.24,0,0,43517.0,1,0,0,280.0,10.384285714285713,345.5,-19.72857142857066,52.0,49.23971
3287681,68.13,23.703333333333337,2.11,0,0,29141.0,1,0,0,280.0,10.384285714285713,345.5,-19.72857142857066,35.0,34.180573
3292797,34.7,23.873333333333335,2.18,0,0,43517.0,1,0,0,280.0,10.384285714285713,345.5,-19.72857142857066,55.0,49.392918
3294769,63.21,29.51,2.04,0,0,29141.0,1,0,0,280.0,10.384285714285713,345.5,-19.72857142857066,39.0,37.549923
3297756,18.730000000000004,26.893333333333334,2.16,0,0,43517.0,1,0,0,280.0,10.384285714285713,345.5,-19.72857142857066,42.0,47.04706
3300462,68.15,23.41,1.99,0,0,34723.0,1,0,0,203.33333333333334,5.8,0.0,-115.38333333333165,28.0,34.948822
3303065,41.43000000000001,29.793333333333337,2.14,0,0,42508.0,1,0,0,203.33333333333334,5.8,0.0,-115.38333333333165,61.0,50.149426
3305752,37.72,23.61,2.12,0,0,42508.0,1,0,0,203.33333333333334,5.8,0.0,-115.38333333333165,43.0,47.52256
3308223,38.040000000000006,29.873333333333335,2.19,0,0,34723.0,1,0,0,203.33333333333334,5.8,0.0,-115.38333333333165,48.0,46.88244
3310310,39.53,29.62,2.05,0,0,42508.0,1,0,0,203.33333333333334,5.8,0.0,-115.38333333333165,47.0,47.422318
3312952,36.15,23.7,2.21,0,0,48335.0,1,0,0,51.666666666666664,5.591666666666666,0.0,1848.6666666666652,47.0,46.65751
3315466,62.61,23.99,2.25,0,0,40437.0,1,0,0,51.666666666666664,5.591666666666666,0.0,1848.6666666666652,41.0,37.989685
3318127,35.37,29.82,1.93,0,0,52599.0,1,0,0,152.5,6.712000000000001,0.0,-26.92000000000229,42.0,40.318058
3320047,47.43,29.83,2.03,0,0,52599.0,1,0,0,152.5,6.712000000000001,0.0,-26.92000000000229,32.0,38.288364
3322417,41.25,29.7,2.04,0,0,46218.0,1,0,0,152.5,6.712000000000001,0.0,-26.92000000000229,43.0,47.08817
3324501,14.099999999999994,29.633333333333336,1.94,0,0,52599.0,1,0,0,152.5,6.712000000000001,0.0,-26.92000000000229,36.0,39.04737
3326571,26.989999999999995,23.623333333333335,2.01,0,0,52599.0,1,0,0,152.5,6.712000000000001,0.0,-26.92000000000229,42.0,42.693123
3328487,60.96,23.653333333333336,2.06,0,0,46218.0,1,0,0,152.5,6.712000000000001,0.0,-26.92000000000229,40.0,39.708744
3331716,20.29,23.92,2.05,0,0,52599.0,1,0,0,152.5,6.712000000000001,0.0,-26.92000000000229,45.0,42.699615
3334719,41.35,23.7,2.1,1,0,52636.0,0,0,0,276.0,5.695,338.2,-126.19999999999854,52.0,47.823296
3337445,43.68,29.71,2.21,0,0,42663.0,1,0,0,276.0,5.695,338.2,-126.19999999999854,47.0,48.410168
3340247,31.47,27.203333333333337,2.1,0,0,42663.0,1,0,0,276.0,5.695,338.2,-126.19999999999854,52.0,49.687393
3343009,61.43,26.733333333333334,2.08,0,0,52636.0,1,0,0,276.0,5.695,338.2,-126.19999999999854,33.0,36.117546
3346187,34.41,23.67,2.19,0,0,42663.0,1,0,0,276.0,5.695,338.2,-126.19999999999854,52.0,48.264095
3348856,41.349999999999994,29.573333333333334,2.15,0,0,34615.0,1,0,0,318.3333333333333,9.424999999999999,351.0,-118.18333333333021,49.0,47.1757
3351633,51.6,23.76,2.25,0,0,34615.0,1,0,0,318.3333333333333,9.424999999999999,351.0,-118.18333333333021,58.0,49.361813
3354614,49.879999999999995,29.953333333333337,2.12,0,0,45603.0,1,0,0,318.3333333333333,9.424999999999999,351.0,-118.18333333333021,42.0,45.89683
3357428,57.56,29.91,2.28,0,0,34615.0,1,0,0,318.3333333333333,9.424999999999999,351.0,-118.18333333333021,48.0,39.996906
3360190,34.76,26.72,2.08,0,0,34615.0,1,0,0,318.3333333333333,9.424999999999999,351.0,-118.18333333333021,56.0,48.65192
3362598,33.59,23.533333333333335,2.18,0,0,45603.0,1,0,0,318.3333333333333,9.424999999999999,351.0,-118.18333333333021,44.0,47.108917
3365078,50.67,26.55,2.03,0,0,45603.0,1,0,0,318.3333333333333,9.424999999999999,351.0,-118.18333333333021,54.0,49.3626
3367034,65.75,24.02,2.2,0,0,47893.0,1,0,0,105.83333333333333,6.316666666666666,330.0,-259.4833333333323,30.0,34.557888
3369054,28.209999999999994,29.483333333333334,2.12,0,0,40600.0,1,0,0,105.83333333333333,6.316666666666666,330.0,-259.4833333333323,58.0,50.32023
3372222,44.83,29.66,1.99,0,0,47893.0,1,0,0,105.83333333333333,6.316666666666666,330.0,-259.4833333333323,47.0,47.98865
3375332,36.870000000000005,23.623333333333335,2.11,0,0,40600.0,1,0,0,105.83333333333333,6.316666666666666,330.0,-259.4833333333323,55.0,50.06854
3377617,53.16,23.733333333333334,1.94,0,0,47893.0,1,0,0,105.83333333333333,6.316666666666666,330.0,-259.4833333333323,41.0,42.74787
3379679,28.79,29.73,2.07,0,0,40600.0,1,0,0,105.83333333333333,6.316666666666666,330.0,-259.4833333333323,48.0,49.81189
3381682,28.08,29.193333333333335,2.05,0,0,47893.0,1,0,0,105.83333333333333,6.316666666666666,330.0,-259.4833333333323,44.0,49.454742
3383639,37.14,29.503333333333337,2.03,0,0,47893.0,1,0,0,105.83333333333333,6.316666666666666,330.0,-259.4833333333323,45.0,48.60891
3386430,49.33,29.543333333333337,2.01,0,0,47893.0,1,0,0,105.83333333333333,6.316666666666666,330.0,-259.4833333333323,54.0,49.474422
3388423,27.88,24.25,1.96,0,0,47893.0,1,0,0,105.83333333333333,6.316666666666666,330.0,-259.4833333333323,48.0,49.778324
3390268,70.8,29.323333333333334,2.07,0,0,40600.0,1,0,0,105.83333333333333,6.316666666666666,330.0,-259.4833333333323,31.0,31.215286
3393010,32.96,29.69,2.02,0,0,40600.0,1,0,0,105.83333333333333,6.316666666666666,330.0,-259.4833333333323,54.0,50.164757
3395023,50.650000000000006,29.633333333333336,2.1,0,0,47893.0,1,0,0,105.83333333333333,6.316666666666666,330.0,-259.4833333333323,44.0,48.088894
3397023,23.76,29.74,2.09,0,0,40600.0,1,0,0,105.83333333333333,6.316666666666666,330.0,-259.4833333333323,54.0,50.12967
3400058,50.33,26.973333333333336,2.11,0,0,47893.0,1,0,0,105.83333333333333,6.316666666666666,330.0,-259.4833333333323,58.0,49.51642
3403866,20.39,23.9,2.07,0,0,40600.0,1,0,0,105.83333333333333,6.316666666666666,330.0,-259.4833333333323,52.0,50.324574
3405947,38.54,29.56,1.99,0,0,40600.0,1,0,0,105.83333333333333,6.316666666666666,330.0,-259.4833333333323,46.0,47.719685
3408102,24.78,29.543333333333337,2.2,0,1,42333.0,0,0,0,271.8333333333333,7.351666666666667,302.1,590.9666666666685,42.0,46.931343
3410219,43.14,29.82,2.15,0,0,46903.0,1,0,0,271.8333333333333,7.351666666666667,302.1,590.9666666666685,52.0,48.645794
3412248,38.67,23.563333333333336,2.27,0,0,42333.0,1,0,0,271.8333333333333,7.351666666666667,302.1,590.9666666666685,40.0,47.652794
3414294,43.14,29.553333333333335,2.25,0,0,42333.0,1,0,0,271.8333333333333,7.351666666666667,302.1,590.9666666666685,35.0,45.008816
3416187,49.79,27.05,2.19,0,0,46903.0,1,0,0,271.8333333333333,7.351666666666667,302.1,590.9666666666685,37.0,43.19798
3418821,62.6,23.313333333333336,2.13,0,0,42333.0,0,0,1,271.8333333333333,7.351666666666667,302.1,590.9666666666685,31.0,33.742172
3421643,35.760000000000005,23.403333333333336,2.13,0,0,46903.0,1,0,0,271.8333333333333,7.351666666666667,302.1,590.9666666666685,54.0,49.33562
3423570,68.93,29.77,2.17,0,0,42333.0,1,0,0,271.8333333333333,7.351666666666667,302.1,590.9666666666685,32.0,35.273605
3425522,36.92,26.573333333333334,2.19,0,0,46903.0,1,0,0,271.8333333333333,7.351666666666667,302.1,590.9666666666685,46.0,48.046345
3427587,35.69,29.86,2.21,0,0,42333.0,1,0,0,271.8333333333333,7.351666666666667,302.1,590.9666666666685,46.0,45.43327
3430779,25.620000000000005,26.303333333333335,2.28,0,0,42333.0,1,0,0,271.8333333333333,7.351666666666667,302.1,590.9666666666685,46.0,45.091305
3432988,40.739999999999995,23.413333333333334,2.19,0,0,42333.0,1,0,0,271.8333333333333,7.351666666666667,302.1,590.9666666666685,46.0,46.94432
3435282,51.41,29.87,2.21,0,0,46903.0,1,0,0,271.8333333333333,7.351666666666667,302.1,590.9666666666685,39.0,43.37132
3437274,28.819999999999993,27.293333333333337,2.13,0,0,31018.0,1,0,0,301.6666666666667,16.051666666666666,56.1,217.80000000000257,46.0,43.42628
3439582,54.05,23.94,2.13,0,0,48139.0,1,0,0,301.6666666666667,16.051666666666666,56.1,217.80000000000257,56.0,48.190884
3442015,29.14,23.293333333333337,2.13,0,0,31018.0,1,0,0,301.6666666666667,16.051666666666666,56.1,217.80000000000257,50.0,42.725124
3444079,28.98,29.75,2.12,0,0,48139.0,1,0,0,301.6666666666667,16.051666666666666,56.1,217.80000000000257,35.0,44.288536
3446126,61.95,29.67,2.21,0,0,31018.0,1,0,0,301.6666666666667,16.051666666666666,56.1,217.80000000000257,35.0,36.407715
3448107,38.41,29.413333333333334,2.15,0,0,31018.0,1,0,0,301.6666666666667,16.051666666666666,56.1,217.80000000000257,41.0,43.349556
3450767,41.69,29.83,2.22,0,0,48335.0,1,0,0,216.66666666666666,8.181666666666667,0.0,2224.1666666666674,56.0,48.48048
3452776,57.49,29.62,2.17,0,0,42663.0,1,0,0,216.66666666666666,8.181666666666667,0.0,2224.1666666666674,37.0,38.51142
3454600,40.55,29.513333333333335,2.03,0,0,48335.0,1,0,0,216.66666666666666,8.181666666666667,0.0,2224.1666666666674,19.0,37.92908
3457077,59.53,29.493333333333336,2.12,0,0,40113.0,1,0,0,277.6666666666667,13.151666666666666,0.0,5036.816666666668,45.0,42.54483
3459628,34.72,29.9,2.18,0,0,40113.0,1,0,0,277.6666666666667,13.151666666666666,0.0,5036.816666666668,43.0,50.18867
3462885,37.92,29.613333333333337,2.15,0,0,46903.0,1,0,0,277.6666666666667,13.151666666666666,0.0,5036.816666666668,63.0,49.93087
3465074,16.6,29.93,2.13,0,0,40113.0,1,0,0,277.6666666666667,13.151666666666666,0.0,5036.816666666668,52.0,50.506634
3468313,32.69,29.91,2.09,0,0,40113.0,1,0,0,277.6666666666667,13.151666666666666,0.0,5036.816666666668,52.0,50.507538
3471140,14.89,29.96,2.12,0,0,40113.0,1,0,0,277.6666666666667,13.151666666666666,0.0,5036.816666666668,43.0,50.490795
3473946,48.91,26.203333333333337,2.13,0,0,40113.0,1,0,0,277.6666666666667,13.151666666666666,0.0,5036.816666666668,56.0,46.502613
3476158,39.870000000000005,23.603333333333335,2.17,0,0,53146.0,1,0,0,250.0,1.3466666666666667,0.0,582.7833333333343,50.0,48.354305
3479091,38.91,23.74,2.09,0,0,53146.0,1,0,0,250.0,1.3466666666666667,0.0,582.7833333333343,45.0,46.67128
3481442,68.93,29.763333333333335,2.1,0,0,46241.0,1,0,0,250.0,1.3466666666666667,0.0,582.7833333333343,36.0,35.256203
3484205,33.83,29.72,2.04,0,0,53146.0,1,0,0,250.0,1.3466666666666667,0.0,582.7833333333343,49.0,46.435333
3487274,41.81999999999999,23.893333333333334,1.88,0,0,46241.0,1,0,0,250.0,1.3466666666666667,0.0,582.7833333333343,57.0,51.009
3490444,37.73,29.78,2.1,0,0,46241.0,1,0,0,250.0,1.3466666666666667,0.0,582.7833333333343,36.0,43.04682
3492540,55.93000000000001,29.693333333333335,2.1,0,0,53146.0,1,0,0,250.0,1.3466666666666667,0.0,582.7833333333343,39.0,42.627766
3495005,24.17,29.53,2.24,0,1,46241.0,0,0,0,250.0,1.3466666666666667,0.0,582.7833333333343,38.0,40.965294
3498853,53.74,23.82,2.17,0,0,46241.0,1,0,0,250.0,1.3466666666666667,0.0,582.7833333333343,55.0,43.480316
3501949,26.769999999999996,23.703333333333337,2.1,0,0,46241.0,1,0,0,250.0,1.3466666666666667,0.0,582.7833333333343,53.0,44.117886
3504920,46.8,29.87,2.19,0,1,38600.0,0,0,0,223.33333333333334,10.873333333333335,26.600000000000005,690.8666666666678,57.0,49.853218
3506919,62.98,23.563333333333336,2.16,0,0,38600.0,1,0,0,223.33333333333334,10.873333333333335,26.600000000000005,690.8666666666678,38.0,37.054626
3508918,44.71,24.01,2.25,0,0,45153.0,1,0,0,223.33333333333334,10.873333333333335,26.600000000000005,690.8666666666678,44.0,45.094296
3512393,43.67,23.9,2.24,0,0,45153.0,1,0,0,223.33333333333334,10.873333333333335,26.600000000000005,690.8666666666678,47.0,47.149944
3515517,42.879999999999995,29.643333333333334,2.11,0,0,38815.0,1,0,0,278.0,5.386666666666667,338.2,-3.1499999999993236,59.0,50.402493
3517720,39.17,23.353333333333335,2.16,0,0,38815.0,1,0,0,278.0,5.386666666666667,338.2,-3.1499999999993236,44.0,48.783863
3520806,29.24,23.85,1.94,0,0,52599.0,1,0,0,278.0,5.386666666666667,338.2,-3.1499999999993236,44.0,46.158234
3524667,37.62,23.72,2.01,0,0,38815.0,1,0,0,278.0,5.386666666666667,338.2,-3.1499999999993236,41.0,47.107674
3526806,45.92,23.733333333333334,2.05,0,0,52599.0,1,0,0,278.0,5.386666666666667,338.2,-3.1499999999993236,42.0,44.82664
3528879,64.84,23.65,2.19,0,0,38815.0,1,0,0,278.0,5.386666666666667,338.2,-3.1499999999993236,35.0,34.001625
3531719,28.83,29.673333333333336,1.99,0,0,52599.0,1,0,0,278.0,5.386666666666667,338.2,-3.1499999999993236,54.0,47.704323
3535100,40.4,29.87,2.0,0,0,52599.0,1,0,0,278.0,5.386666666666667,338.2,-3.1499999999993236,57.0,49.05864
3538636,36.63,26.89,1.94,0,0,52599.0,1,0,0,278.0,5.386666666666667,338.2,-3.1499999999993236,50.0,46.314053
3540726,66.82,29.7,2.16,0,0,48258.0,1,0,0,233.16666666666666,4.172857142857143,334.6,332.2428571428567,36.0,36.95622
3543212,54.81999999999999,29.733333333333334,2.08,0,0,33338.0,1,0,0,233.16666666666666,4.172857142857143,334.6,332.2428571428567,47.0,45.30323
3546794,61.01,29.11,2.02,0,0,42508.0,1,0,0,204.57142857142858,3.641428571428571,70.9,907.87142857143,39.0,38.19329
3549306,65.74000000000001,23.763333333333335,2.11,0,0,52636.0,1,0,0,204.57142857142858,3.641428571428571,70.9,907.87142857143,37.0,35.498425
3551946,35.99,29.74,2.11,0,0,42508.0,1,0,0,204.57142857142858,3.641428571428571,70.9,907.87142857143,52.0,47.769516
3554591,35.92,23.75,2.08,0,0,52636.0,1,0,0,204.57142857142858,3.641428571428571,70.9,907.87142857143,48.0,47.940155
3557324,34.91,29.563333333333336,2.07,0,0,42508.0,1,0,0,204.57142857142858,3.641428571428571,70.9,907.87142857143,40.0,45.726494
3559401,57.84,23.643333333333334,2.02,0,0,42508.0,1,0,0,204.57142857142858,3.641428571428571,70.9,907.87142857143,41.0,39.06147
3562438,38.84,29.493333333333336,2.11,0,0,52636.0,1,0,0,204.57142857142858,3.641428571428571,70.9,907.87142857143,47.0,47.145096
3565476,28.81,23.78,2.14,0,0,52636.0,1,0,0,204.57142857142858,3.641428571428571,70.9,907.87142857143,53.0,49.539276
3568754,22.05,23.78,2.13,0,0,52636.0,1,0,0,204.57142857142858,3.641428571428571,70.9,907.87142857143,57.0,49.639786
3570789,60.77,23.473333333333336,2.08,0,0,42508.0,1,0,0,204.57142857142858,3.641428571428571,70.9,907.87142857143,37.0,37.17602
3572591,43.94,29.473333333333336,1.97,0,0,43937.0,1,0,0,166.0,7.5616666666666665,289.5,-114.099999999999,34.0,42.39688
3575177,35.34,29.513333333333335,1.9,0,0,43937.0,1,0,0,166.0,7.5616666666666665,289.5,-114.099999999999,44.0,44.398056
3578063,33.95,29.79,4.92,1,0,43937.0,0,0,0,166.0,7.5616666666666665,289.5,-114.099999999999,32.0,40.181377
3581247,32.09,26.67,2.1,0,0,47946.0,1,0,0,161.66666666666666,9.423333333333334,302.1,-101.11666666666508,56.0,52.881115
3585401,70.96,29.96,2.11,0,0,47946.0,1,0,0,161.66666666666666,9.423333333333334,302.1,-101.11666666666508,37.0,35.48762
3588407,29.57,23.96,2.15,0,0,45296.0,1,0,0,161.66666666666666,9.423333333333334,302.1,-101.11666666666508,54.0,50.736595
3590871,60.85,23.373333333333335,1.7,0,0,45296.0,1,0,0,161.66666666666666,9.423333333333334,302.1,-101.11666666666508,41.0,39.300175
3592781,51.81999999999999,29.463333333333335,2.09,0,0,41420.0,1,0,0,224.28571428571428,5.684285714285714,309.9,994.7285714285766,44.0,45.216785
3595415,25.41,30.11,1.95,0,0,34723.0,1,0,0,224.28571428571428,5.684285714285714,309.9,994.7285714285766,43.0,44.274956
3597533,48.959999999999994,23.393333333333334,2.0,0,0,34723.0,1,0,0,224.28571428571428,5.684285714285714,309.9,994.7285714285766,37.0,41.76553
3611555,35.66,23.75,2.03,0,0,40600.0,1,0,0,162.85714285714286,5.594285714285715,295.0,4.128571428570808,44.0,47.48712
3614537,38.46,29.83,1.98,0,0,40600.0,1,0,0,162.85714285714286,5.594285714285715,295.0,4.128571428570808,54.0,47.66627
3616559,37.19,28.25,1.97,0,0,40600.0,1,0,0,162.85714285714286,5.594285714285715,295.0,4.128571428570808,41.0,46.499912
3618537,59.91,29.603333333333335,2.26,0,0,46218.0,1,0,0,162.85714285714286,5.594285714285715,295.0,4.128571428570808,40.0,42.81171
3620933,25.89,29.66,2.09,0,0,40600.0,1,0,0,162.85714285714286,5.594285714285715,295.0,4.128571428570808,43.0,48.374428
3624316,50.83,29.543333333333337,2.07,0,0,46218.0,1,0,0,162.85714285714286,5.594285714285715,295.0,4.128571428570808,51.0,49.14399
3626995,37.63,23.94,2.13,0,0,46218.0,1,0,0,162.85714285714286,5.594285714285715,295.0,4.128571428570808,57.0,51.733162
3629112,47.86,23.333333333333336,2.14,0,0,29141.0,1,0,0,171.5,0.8300000000000001,330.0,916.6833333333371,61.0,44.72612
3631161,35.81,23.84,2.11,0,0,45603.0,1,0,0,171.5,0.8300000000000001,330.0,916.6833333333371,40.0,42.417496
3635166,59.96,23.503333333333337,2.05,0,0,45603.0,1,0,0,171.5,0.8300000000000001,330.0,916.6833333333371,33.0,35.55354
3637188,66.91,23.373333333333335,1.85,0,0,45603.0,1,0,0,171.5,0.8300000000000001,330.0,916.6833333333371,42.0,37.173237
3639014,62.43,30.0,1.96,0,0,29141.0,1,0,0,171.5,0.8300000000000001,330.0,916.6833333333371,35.0,36.131584
3641755,22.769999999999996,23.383333333333336,2.13,0,0,44966.0,1,0,0,171.5,0.8300000000000001,330.0,916.6833333333371,35.0,37.265835
3646774,48.15,23.83,2.09,0,0,44966.0,1,0,0,171.5,0.8300000000000001,330.0,916.6833333333371,42.0,43.407063
3648717,39.739999999999995,29.513333333333335,2.16,0,0,29141.0,1,0,0,171.5,0.8300000000000001,330.0,916.6833333333371,47.0,45.36694
3682895,38.88,23.52,2.11,0,1,47893.0,0,0,0,271.6666666666667,7.101428571428571,68.0,411.5285714285768,48.0,47.788834
3686169,44.61,23.473333333333336,2.17,0,0,50975.0,1,0,0,271.6666666666667,7.101428571428571,68.0,411.5285714285768,52.0,46.83277
3688204,57.17,29.88,2.23,0,0,50975.0,1,0,0,271.6666666666667,7.101428571428571,68.0,411.5285714285768,41.0,40.310184
3690292,20.340000000000003,29.563333333333336,2.11,0,0,47893.0,1,0,0,271.6666666666667,7.101428571428571,68.0,411.5285714285768,47.0,47.250793
3693133,41.46,29.73,2.22,0,0,50975.0,1,0,0,271.6666666666667,7.101428571428571,68.0,411.5285714285768,53.0,47.641006
3696184,38.98,23.69,1.88,0,0,47893.0,1,0,0,271.6666666666667,7.101428571428571,68.0,411.5285714285768,46.0,47.92814
3698165,55.79,23.81,1.98,0,0,47893.0,1,0,0,271.6666666666667,7.101428571428571,68.0,411.5285714285768,45.0,43.960438
3700163,38.64,23.463333333333335,2.24,0,0,50975.0,1,0,0,271.6666666666667,7.101428571428571,68.0,411.5285714285768,42.0,45.53889
3702890,36.790000000000006,23.833333333333336,2.2,0,0,42333.0,1,0,0,251.66666666666666,13.979999999999999,320.6,572.5166666666665,53.0,49.491737
3705034,39.1,23.48,2.28,0,0,34593.0,1,0,0,251.66666666666666,13.979999999999999,320.6,572.5166666666665,49.0,46.14914
3707150,36.06999999999999,23.563333333333336,2.27,0,0,42333.0,1,0,0,251.66666666666666,13.979999999999999,320.6,572.5166666666665,50.0,49.588055
3710014,41.67,26.73,2.19,0,0,34593.0,1,0,0,251.66666666666666,13.979999999999999,320.6,572.5166666666665,49.0,45.476948
3712934,37.18000000000001,23.443333333333335,2.34,0,0,42333.0,1,0,0,251.66666666666666,13.979999999999999,320.6,572.5166666666665,55.0,47.43169
3714865,41.64,23.66,2.2,0,0,42333.0,1,0,0,251.66666666666666,13.979999999999999,320.6,572.5166666666665,42.0,47.546597
3716663,40.84,23.353333333333335,2.18,0,0,34593.0,1,0,0,251.66666666666666,13.979999999999999,320.6,572.5166666666665,41.0,44.06318
3718831,40.94,23.63,2.33,0,0,42333.0,1,0,0,251.66666666666666,13.979999999999999,320.6,572.5166666666665,52.0,49.208122
3721896,36.870000000000005,23.363333333333337,2.29,1,0,34593.0,0,0,0,251.66666666666666,13.979999999999999,320.6,572.5166666666665,51.0,46.3433
3724847,37.879999999999995,29.643333333333334,2.24,0,0,34593.0,1,0,0,251.66666666666666,13.979999999999999,320.6,572.5166666666665,46.0,46.274044
3727967,38.14,23.473333333333336,2.22,0,0,34593.0,1,0,0,251.66666666666666,13.979999999999999,320.6,572.5166666666665,48.0,44.62313
3730281,48.93,23.65,2.19,0,0,42333.0,0,0,1,251.66666666666666,13.979999999999999,320.6,572.5166666666665,61.0,49.686535
3731920,50.73,23.49,2.22,0,0,34593.0,1,0,0,251.66666666666666,13.979999999999999,320.6,572.5166666666665,35.0,40.74112
3742983,53.879999999999995,23.643333333333334,2.1,0,1,48258.0,0,0,0,244.28571428571428,10.295714285714284,63.7,600.6142857142856,56.0,49.0127
3746134,48.739999999999995,27.603333333333335,2.06,0,0,48258.0,1,0,0,244.28571428571428,10.295714285714284,63.7,600.6142857142856,51.0,47.63592
3748979,61.12,29.8,1.88,0,0,42508.0,1,0,0,244.28571428571428,10.295714285714284,63.7,600.6142857142856,39.0,37.767834
3751346,23.66,23.87,2.07,0,0,48258.0,1,0,0,244.28571428571428,10.295714285714284,63.7,600.6142857142856,42.0,48.512592
3753934,45.66,23.9,2.16,0,0,48258.0,1,0,0,244.28571428571428,10.295714285714284,63.7,600.6142857142856,52.0,50.000202
3756489,37.53,28.22,2.19,0,0,48258.0,1,0,0,244.28571428571428,10.295714285714284,63.7,600.6142857142856,46.0,47.656956
3759834,39.760000000000005,29.433333333333337,2.1,0,0,48258.0,1,0,0,244.28571428571428,10.295714285714284,63.7,600.6142857142856,52.0,48.070866
3764403,34.99,23.79,2.09,0,0,42508.0,1,0,0,244.28571428571428,10.295714285714284,63.7,600.6142857142856,49.0,47.342274
3766892,50.959999999999994,29.453333333333337,2.19,0,0,48258.0,1,0,0,244.28571428571428,10.295714285714284,63.7,600.6142857142856,51.0,45.59396
3769394,69.59,26.84,2.1,0,0,48258.0,1,0,0,244.28571428571428,10.295714285714284,63.7,600.6142857142856,32.0,36.871742
3771813,39.879999999999995,26.393333333333334,2.04,0,0,42508.0,1,0,0,244.28571428571428,10.295714285714284,63.7,600.6142857142856,44.0,44.178032
3773854,39.18,27.13,2.03,0,0,47893.0,0,0,1,108.0,1.4516666666666669,330.0,993.4666666666685,44.0,45.654808
3776758,36.81,23.453333333333337,2.12,0,0,29141.0,1,0,0,108.0,1.4516666666666669,330.0,993.4666666666685,51.0,46.542267
3778712,70.22,23.73,2.23,0,0,29141.0,1,0,0,108.0,1.4516666666666669,330.0,993.4666666666685,24.0,27.542118
3781083,48.98,29.92,2.05,0,0,29141.0,1,0,0,108.0,1.4516666666666669,330.0,993.4666666666685,52.0,48.60184
3783277,18.900000000000006,29.453333333333337,1.97,1,0,47893.0,0,0,0,108.0,1.4516666666666669,330.0,993.4666666666685,50.0,44.56419
3785682,29.709999999999994,29.373333333333335,2.15,0,0,29141.0,1,0,0,108.0,1.4516666666666669,330.0,993.4666666666685,51.0,47.26363
3788053,70.81,23.86,2.11,0,0,47893.0,1,0,0,108.0,1.4516666666666669,330.0,993.4666666666685,26.0,27.514336
3790246,39.379999999999995,23.283333333333335,2.11,0,0,47893.0,1,0,0,108.0,1.4516666666666669,330.0,993.4666666666685,44.0,45.283802
3793465,37.21,23.73,2.26,0,0,48335.0,1,0,0,175.0,3.625,0.0,2057.333333333335,58.0,50.596287
3797347,34.08,23.463333333333335,2.28,0,0,45296.0,0,1,0,175.0,3.625,0.0,2057.333333333335,51.0,46.862926
3799409,68.18,26.083333333333336,2.21,0,0,48335.0,1,0,0,175.0,3.625,0.0,2057.333333333335,27.0,32.234806
3802091,22.67,29.77,2.12,0,0,45296.0,1,0,0,175.0,3.625,0.0,2057.333333333335,46.0,46.656273
3806624,58.62,26.643333333333334,1.85,0,0,45296.0,1,0,0,175.0,3.625,0.0,2057.333333333335,46.0,41.263588
3809490,34.08,23.563333333333336,2.21,0,0,45296.0,1,0,0,175.0,3.625,0.0,2057.333333333335,46.0,47.087814
3811771,62.07,29.493333333333336,2.18,0,0,48335.0,1,0,0,175.0,3.625,0.0,2057.333333333335,48.0,42.43708
3814927,29.56,29.88,2.16,0,0,45296.0,1,0,0,175.0,3.625,0.0,2057.333333333335,44.0,46.492985
3816980,62.74,23.643333333333334,2.19,0,0,48335.0,1,0,0,175.0,3.625,0.0,2057.333333333335,35.0,37.02451
3819905,29.870000000000005,29.573333333333334,2.23,0,0,42663.0,1,0,0,226.25,6.7316666666666665,338.2,150.8666666666678,50.0,48.49262
3821882,56.59,23.713333333333335,2.17,0,0,40113.0,1,0,0,226.25,6.7316666666666665,338.2,150.8666666666678,38.0,40.621914
3824496,67.78,23.84,2.22,0,0,40113.0,1,0,0,226.25,6.7316666666666665,338.2,150.8666666666678,42.0,37.248055
3827427,31.849999999999994,29.563333333333336,2.17,0,0,42663.0,1,0,0,226.25,6.7316666666666665,338.2,150.8666666666678,52.0,48.564766
3829887,49.31,29.71,2.23,0,0,42663.0,1,0,0,226.25,6.7316666666666665,338.2,150.8666666666678,32.0,43.2318
3832677,18.65,26.44,2.13,0,0,42663.0,1,0,0,226.25,6.7316666666666665,338.2,150.8666666666678,59.0,49.25836
3835351,50.1,23.62,2.23,0,0,48139.0,1,0,0,215.71428571428572,6.3914285714285715,345.5,-363.11428571428706,43.0,43.756588
3837865,41.75,29.723333333333336,2.04,0,0,52599.0,1,0,0,215.71428571428572,6.3914285714285715,345.5,-363.11428571428706,38.0,42.081566
3839866,59.88,29.713333333333335,2.0,0,0,52599.0,1,0,0,215.71428571428572,6.3914285714285715,345.5,-363.11428571428706,37.0,36.844524
3841954,29.42,29.79,2.21,0,0,48139.0,1,0,0,215.71428571428572,6.3914285714285715,345.5,-363.11428571428706,46.0,45.137806
3843849,67.94,29.733333333333334,2.06,0,0,48139.0,1,0,0,215.71428571428572,6.3914285714285715,345.5,-363.11428571428706,32.0,31.518208
3845823,57.04,26.44,2.02,0,0,52599.0,1,0,0,215.71428571428572,6.3914285714285715,345.5,-363.11428571428706,44.0,41.31506
